Date,Open,High,Low,Close,Adj Close,Volume
08/12/2014,114.099998,114.650002,111.620003,112.400002,103.275063,57664900
09/12/2014,110.190002,114.300003,109.349998,114.120003,104.855431,60208000
10/12/2014,114.410004,114.849998,111.540001,111.949997,102.86161,44565300
11/12/2014,112.260002,113.800003,111.339996,111.620003,102.558395,41401700
12/12/2014,110.459999,111.870003,109.580002,109.730003,100.821831,56028100
15/12/2014,110.699997,111.599998,106.349998,108.230003,99.443619,67218100
16/12/2014,106.370003,110.160004,106.260002,106.75,98.08374,60790700
17/12/2014,107.120003,109.839996,106.82,109.410004,100.527809,53411800
18/12/2014,111.870003,112.650002,110.660004,112.650002,103.504761,59006200
19/12/2014,112.260002,113.239998,111.660004,111.779999,102.705391,88429800
22/12/2014,112.160004,113.489998,111.970001,112.940002,103.771225,45167500
23/12/2014,113.230003,113.330002,112.459999,112.540001,103.403709,26028400
24/12/2014,112.580002,112.709999,112.010002,112.010002,102.916725,14479600
26/12/2014,112.099998,114.519997,112.010002,113.989998,104.735992,33721000
29/12/2014,113.790001,114.769997,113.699997,113.910004,104.662506,27598900
30/12/2014,113.639999,113.919998,112.110001,112.519997,103.385315,29881500
31/12/2014,112.82,113.129997,110.209999,110.379997,101.41906,41403400
02/01/2015,111.389999,111.440002,107.349998,109.330002,100.4543,53204600
05/01/2015,108.290001,108.650002,105.410004,106.25,97.624336,64285500
06/01/2015,106.540001,107.43,104.629997,106.260002,97.633545,65797100
07/01/2015,107.199997,108.199997,106.699997,107.75,99.002556,40105900
08/01/2015,109.230003,112.150002,108.699997,111.889999,102.80648,59364500
09/01/2015,112.669998,113.25,110.209999,112.010002,102.916725,53699500
12/01/2015,112.599998,112.629997,108.800003,109.25,100.380791,49650800
13/01/2015,111.43,112.800003,108.910004,110.220001,101.272049,67091900
14/01/2015,109.040001,110.489998,108.5,109.800003,100.886154,48956600
15/01/2015,110,110.059998,106.660004,106.82,98.148056,60014000
16/01/2015,107.029999,107.580002,105.199997,105.989998,97.385445,78513300
20/01/2015,107.839996,108.970001,106.5,108.720001,99.893822,49899900
21/01/2015,108.949997,111.059998,108.269997,109.550003,100.656441,48575900
22/01/2015,110.260002,112.470001,109.720001,112.400002,103.275063,53796400
23/01/2015,112.300003,113.75,111.529999,112.980003,103.807991,46464800
26/01/2015,113.739998,114.360001,112.800003,113.099998,103.918228,55615000
27/01/2015,112.419998,112.480003,109.029999,109.139999,100.279716,95568700
28/01/2015,117.629997,118.120003,115.309998,115.309998,105.948822,146477100
29/01/2015,116.32,119.190002,115.559998,118.900002,109.247391,84436400
30/01/2015,118.400002,120,116.849998,117.160004,107.648643,83745500
02/02/2015,118.050003,119.169998,116.080002,118.629997,108.999298,62739100
03/02/2015,118.5,119.089996,117.610001,118.650002,109.017654,51915700
04/02/2015,118.5,120.510002,118.309998,119.559998,109.853806,70149700
05/02/2015,120.019997,120.230003,119.25,119.940002,110.637886,42246200
06/02/2015,120.019997,120.25,118.449997,118.93,109.7062,43706600
09/02/2015,118.550003,119.839996,118.43,119.720001,110.434944,38889800
10/02/2015,120.169998,122.150002,120.160004,122.019997,112.556557,62008500
11/02/2015,122.769997,124.919998,122.5,124.879997,115.194748,73561800
12/02/2015,126.059998,127.480003,125.57,126.459999,116.652199,74474500
13/02/2015,127.279999,127.279999,125.650002,127.080002,117.224121,54272200
17/02/2015,127.489998,128.880005,126.919998,127.830002,117.915962,63152400
18/02/2015,127.629997,128.779999,127.449997,128.720001,118.736946,44891700
19/02/2015,128.479996,129.029999,128.330002,128.449997,118.487869,37362400
20/02/2015,128.619995,129.5,128.050003,129.5,119.456444,48948400
23/02/2015,130.020004,133,129.660004,133,122.684975,70974100
24/02/2015,132.940002,133.600006,131.169998,132.169998,121.919357,69228100
25/02/2015,131.559998,131.600006,128.149994,128.789993,118.801491,74711700
26/02/2015,128.789993,130.869995,126.610001,130.419998,120.305084,91287500
27/02/2015,130,130.570007,128.240005,128.460007,118.497116,62014800
02/03/2015,129.25,130.279999,128.300003,129.089996,119.078239,48096700
03/03/2015,128.960007,129.520004,128.089996,129.360001,119.327293,37816300
04/03/2015,129.100006,129.559998,128.320007,128.539993,118.570885,31666300
05/03/2015,128.580002,128.75,125.760002,126.410004,116.606094,56517100
06/03/2015,128.399994,129.369995,126.260002,126.599998,116.781349,72842100
09/03/2015,127.959999,129.570007,125.059998,127.139999,117.279457,88528500
10/03/2015,126.410004,127.220001,123.800003,124.510002,114.853432,68856600
11/03/2015,124.75,124.769997,122.110001,122.239998,112.759514,68939000
12/03/2015,122.309998,124.900002,121.629997,124.449997,114.798103,48362700
13/03/2015,124.400002,125.400002,122.580002,123.589996,114.004791,51827300
16/03/2015,123.879997,124.949997,122.870003,124.949997,115.259315,35874300
17/03/2015,125.900002,127.32,125.650002,127.040001,117.187233,51023100
18/03/2015,127,129.160004,126.370003,128.470001,118.50631,65270900
19/03/2015,128.75,129.25,127.400002,127.5,117.611565,45809500
20/03/2015,128.25,128.399994,125.160004,125.900002,116.135651,68695100
23/03/2015,127.120003,127.849998,126.519997,127.209999,117.344032,37709700
24/03/2015,127.230003,128.039993,126.559998,126.690002,116.864365,32842300
25/03/2015,126.540001,126.82,123.379997,123.379997,113.811096,51655200
26/03/2015,122.760002,124.879997,122.599998,124.239998,114.604393,47572900
27/03/2015,124.57,124.699997,122.910004,123.25,113.69117,39546200
30/03/2015,124.050003,126.400002,124,126.370003,116.569206,47099700
31/03/2015,126.089996,126.489998,124.360001,124.43,114.779648,42090600
01/04/2015,124.82,125.120003,123.099998,124.25,114.613602,40621400
02/04/2015,125.029999,125.559998,124.190002,125.32,115.600616,32220100
06/04/2015,124.470001,127.510002,124.330002,127.349998,117.47319,37194000
07/04/2015,127.639999,128.119995,125.980003,126.010002,116.237122,35012300
08/04/2015,125.849998,126.400002,124.970001,125.599998,115.85891,37329200
09/04/2015,125.849998,126.580002,124.660004,126.559998,116.744446,32484000
10/04/2015,125.949997,127.209999,125.260002,127.099998,117.242592,40188000
13/04/2015,128.369995,128.570007,126.610001,126.849998,117.011948,36365100
14/04/2015,127,127.290001,125.910004,126.300003,116.504623,25524600
15/04/2015,126.410004,127.129997,126.010002,126.779999,116.94738,28970400
16/04/2015,126.279999,127.099998,126.110001,126.169998,116.384705,28369000
17/04/2015,125.550003,126.139999,124.459999,124.75,115.074821,51957000
20/04/2015,125.57,128.119995,125.169998,127.599998,117.703796,47054300
21/04/2015,128.100006,128.199997,126.669998,126.910004,117.067322,32435100
22/04/2015,126.989998,128.869995,126.32,128.619995,118.644707,37654500
23/04/2015,128.300003,130.419998,128.139999,129.669998,119.613266,45770900
24/04/2015,130.490005,130.630005,129.229996,130.279999,120.175949,44525900
27/04/2015,132.309998,133.130005,131.149994,132.649994,122.362091,96954200
28/04/2015,134.460007,134.539993,129.570007,130.559998,120.434235,118924000
29/04/2015,130.160004,131.589996,128.300003,128.639999,118.663147,63386100
30/04/2015,128.639999,128.639999,124.580002,125.150002,115.44381,83195400
01/05/2015,126.099998,130.130005,125.300003,128.949997,118.949089,58512600
04/05/2015,129.5,130.570007,128.259995,128.699997,118.718491,50988300
05/05/2015,128.149994,128.449997,125.779999,125.800003,116.043396,49271400
06/05/2015,126.559998,126.75,123.360001,125.010002,115.314674,72141000
07/05/2015,124.769997,126.080002,124.019997,125.260002,116.027908,43940900
08/05/2015,126.68,127.620003,126.110001,127.620003,118.213974,55550400
11/05/2015,127.389999,127.559998,125.629997,126.32,117.009789,42035800
12/05/2015,125.599998,126.879997,124.82,125.870003,116.592957,48160000
13/05/2015,126.150002,127.190002,125.870003,126.010002,116.722656,34694200
14/05/2015,127.410004,128.949997,127.160004,128.949997,119.445946,45203500
15/05/2015,129.070007,129.490005,128.210007,128.770004,119.279213,38208000
18/05/2015,128.380005,130.720001,128.360001,130.190002,120.594551,50882900
19/05/2015,130.690002,130.880005,129.639999,130.070007,120.483398,44633200
20/05/2015,130,130.979996,129.339996,130.059998,120.474144,36454900
21/05/2015,130.070007,131.630005,129.830002,131.389999,121.706139,39730400
22/05/2015,131.600006,132.970001,131.399994,132.539993,122.77137,45596000
26/05/2015,132.600006,132.910004,129.119995,129.619995,120.066551,70697600
27/05/2015,130.339996,132.259995,130.050003,132.039993,122.308205,45833200
28/05/2015,131.860001,131.949997,131.100006,131.779999,122.067375,30733300
29/05/2015,131.229996,131.449997,129.899994,130.279999,120.677933,50884500
01/06/2015,130.279999,131.389999,130.050003,130.539993,120.918762,32112800
02/06/2015,129.860001,130.660004,129.320007,129.960007,120.381523,33667600
03/06/2015,130.660004,130.940002,129.899994,130.119995,120.529716,30983500
04/06/2015,129.580002,130.580002,128.910004,129.360001,119.825737,38450100
05/06/2015,129.5,129.690002,128.360001,128.649994,119.168053,35626800
08/06/2015,128.899994,129.210007,126.830002,127.800003,118.380714,52674800
09/06/2015,126.699997,128.080002,125.620003,127.419998,118.028717,56075400
10/06/2015,127.919998,129.339996,127.849998,128.880005,119.381111,39087300
11/06/2015,129.179993,130.179993,128.479996,128.589996,119.112488,35390900
12/06/2015,128.190002,128.330002,127.110001,127.169998,117.79715,36886200
15/06/2015,126.099998,127.239998,125.709999,126.919998,117.565575,43988900
16/06/2015,127.029999,127.849998,126.370003,127.599998,118.195457,31494100
17/06/2015,127.720001,127.879997,126.739998,127.300003,117.917557,32918100
18/06/2015,127.230003,128.309998,127.220001,127.879997,118.454803,35407200
19/06/2015,127.709999,127.82,126.400002,126.599998,117.269157,54716900
22/06/2015,127.489998,128.059998,127.080002,127.610001,118.204712,34039300
23/06/2015,127.480003,127.610001,126.879997,127.029999,117.667465,30268900
24/06/2015,127.209999,129.800003,127.120003,128.110001,118.66787,55280900
25/06/2015,128.860001,129.199997,127.5,127.5,118.102837,31938100
26/06/2015,127.669998,127.989998,126.510002,126.75,117.408104,44066800
29/06/2015,125.459999,126.470001,124.480003,124.529999,115.351707,49161400
30/06/2015,125.57,126.120003,124.860001,125.43,116.185387,44370700
01/07/2015,126.900002,126.940002,125.989998,126.599998,117.269157,30238800
02/07/2015,126.43,126.690002,125.769997,126.440002,117.120941,27211000
06/07/2015,124.940002,126.230003,124.849998,126,116.713364,28060400
07/07/2015,125.889999,126.150002,123.769997,125.690002,116.426216,46946800
08/07/2015,124.480003,124.639999,122.540001,122.57,113.536186,60761600
09/07/2015,123.849998,124.059998,119.220001,120.07,111.220444,78595000
10/07/2015,121.940002,123.849998,121.209999,123.279999,114.193848,61354500
13/07/2015,125.029999,125.760002,124.32,125.660004,116.398453,41440500
14/07/2015,126.040001,126.370003,125.040001,125.610001,116.352112,31768100
15/07/2015,125.720001,127.150002,125.580002,126.82,117.472946,33649200
16/07/2015,127.739998,128.570007,127.349998,128.509995,119.038376,36222400
17/07/2015,129.080002,129.619995,128.309998,129.619995,120.066551,46164700
20/07/2015,130.970001,132.970001,130.699997,132.070007,122.335999,58900200
21/07/2015,132.850006,132.919998,130.320007,130.75,121.113289,76756400
22/07/2015,121.989998,125.5,121.989998,125.220001,115.990868,115450600
23/07/2015,126.199997,127.089996,125.059998,125.160004,115.935295,50999500
24/07/2015,125.32,125.739998,123.900002,124.5,115.323929,42162300
27/07/2015,123.089996,123.610001,122.120003,122.769997,113.721443,44455500
28/07/2015,123.379997,123.910004,122.550003,123.379997,114.286491,33618100
29/07/2015,123.150002,123.5,122.269997,122.989998,113.925224,37011700
30/07/2015,122.32,122.57,121.709999,122.370003,113.350945,33628300
31/07/2015,122.599998,122.639999,120.910004,121.300003,112.359787,42885000
03/08/2015,121.5,122.57,117.519997,118.440002,109.710579,69976000
04/08/2015,117.419998,117.699997,113.25,114.639999,106.190651,124138600
05/08/2015,112.949997,117.440002,112.099998,115.400002,106.89463,99312600
06/08/2015,115.970001,116.5,114.120003,115.129997,107.127243,52903000
07/08/2015,114.580002,116.25,114.5,115.519997,107.490135,38670400
10/08/2015,116.529999,119.989998,116.529999,119.720001,111.398201,54951600
11/08/2015,117.809998,118.18,113.330002,113.489998,105.601257,97082800
12/08/2015,112.529999,115.419998,109.629997,115.239998,107.229599,101217500
13/08/2015,116.040001,116.400002,114.540001,115.150002,107.145874,48535800
14/08/2015,114.32,116.309998,114.010002,115.959999,107.899559,42929500
17/08/2015,116.040001,117.650002,115.5,117.160004,109.016144,40884700
18/08/2015,116.43,117.440002,116.010002,116.5,108.402016,34560700
19/08/2015,116.099998,116.519997,114.68,115.010002,107.015587,48286500
20/08/2015,114.080002,114.349998,111.629997,112.650002,104.819656,68501600
21/08/2015,110.43,111.900002,105.650002,105.760002,98.408554,128275500
24/08/2015,94.870003,108.800003,92,103.120003,95.952095,162206300
25/08/2015,111.110001,111.110001,103.5,103.739998,96.528969,103601600
26/08/2015,107.089996,109.889999,105.050003,109.690002,102.065392,96774600
27/08/2015,112.230003,113.239998,110.019997,112.919998,105.070885,84616100
28/08/2015,112.169998,113.309998,111.540001,113.290001,105.415154,53164400
31/08/2015,112.029999,114.529999,112,112.760002,104.922005,56229300
01/09/2015,110.150002,111.879997,107.360001,107.720001,100.232323,76845900
02/09/2015,110.230003,112.339996,109.129997,112.339996,104.531181,61888800
03/09/2015,112.489998,112.779999,110.040001,110.370003,102.69812,53233900
04/09/2015,108.970001,110.449997,108.510002,109.269997,101.674576,49996300
08/09/2015,111.75,112.559998,110.32,112.309998,104.503265,54843600
09/09/2015,113.760002,114.019997,109.769997,110.150002,102.493416,85010800
10/09/2015,110.269997,113.279999,109.900002,112.57,104.745216,62892800
11/09/2015,111.790001,114.209999,111.760002,114.209999,106.271194,49915500
14/09/2015,116.580002,116.889999,114.860001,115.309998,107.294724,58363400
15/09/2015,115.93,116.529999,114.419998,116.279999,108.197311,43341200
16/09/2015,116.25,116.540001,115.440002,116.410004,108.318291,37173500
17/09/2015,115.660004,116.489998,113.720001,113.919998,106.00135,64112600
18/09/2015,112.209999,114.300003,111.870003,113.449997,105.564041,74285300
21/09/2015,113.669998,115.370003,113.660004,115.209999,107.201698,50222000
22/09/2015,113.379997,114.18,112.519997,113.400002,105.517509,50346200
23/09/2015,113.629997,114.720001,113.300003,114.32,106.373558,35756700
24/09/2015,113.25,115.5,112.370003,115,107.006294,50219500
25/09/2015,116.440002,116.690002,114.019997,114.709999,106.736458,56151900
28/09/2015,113.849998,114.57,112.440002,112.440002,104.624237,52109000
29/09/2015,112.830002,113.510002,107.860001,109.059998,101.479179,73365400
30/09/2015,110.169998,111.540001,108.730003,110.300003,102.632996,66473000
01/10/2015,109.07,109.620003,107.309998,109.580002,101.963036,63929100
02/10/2015,108.010002,111.010002,107.550003,110.379997,102.707428,58019800
05/10/2015,109.879997,111.370003,109.07,110.779999,103.079636,52064700
06/10/2015,110.629997,111.739998,109.769997,111.309998,103.572777,48196800
07/10/2015,111.739998,111.769997,109.410004,110.779999,103.079636,46765600
08/10/2015,110.190002,110.190002,108.209999,109.5,101.888588,61979600
09/10/2015,110,112.279999,109.489998,112.120003,104.326485,52766100
12/10/2015,112.730003,112.75,111.440002,111.599998,103.842636,30467200
13/10/2015,110.82,112.449997,110.68,111.790001,104.019409,33049300
14/10/2015,111.290001,111.519997,109.559998,110.209999,102.549255,44462400
15/10/2015,110.93,112.099998,110.489998,111.860001,104.084564,37673500
16/10/2015,111.779999,112,110.529999,111.040001,103.321564,39232600
19/10/2015,110.800003,111.75,110.110001,111.730003,103.963593,29759200
20/10/2015,111.339996,114.169998,110.82,113.769997,105.861801,48967800
21/10/2015,114,115.580002,113.699997,113.760002,105.852493,41795200
22/10/2015,114.330002,115.5,114.099998,115.5,107.471558,41654100
23/10/2015,116.699997,119.230003,116.330002,119.080002,110.802673,59366900
26/10/2015,118.080002,118.129997,114.919998,115.279999,107.26683,66333800
27/10/2015,115.400002,116.540001,113.989998,114.550003,106.587563,69884400
28/10/2015,116.93,119.300003,116.059998,119.269997,110.979469,85551400
29/10/2015,118.699997,120.690002,118.269997,120.529999,112.151901,51227300
30/10/2015,120.989998,121.220001,119.449997,119.5,111.193504,49365300
02/11/2015,120.800003,121.360001,119.610001,121.18,112.756714,32203300
03/11/2015,120.790001,123.489998,120.699997,122.57,114.050095,45519000
04/11/2015,123.129997,123.82,121.620003,122,113.519714,44886100
05/11/2015,121.849998,122.690002,120.18,120.919998,112.996407,39552700
06/11/2015,121.110001,121.809998,120.620003,121.059998,113.127228,33042300
09/11/2015,120.959999,121.809998,120.050003,120.57,112.669365,33871400
10/11/2015,116.900002,118.07,116.059998,116.769997,109.11834,59127900
11/11/2015,116.370003,117.419998,115.209999,116.110001,108.501602,45218000
12/11/2015,116.260002,116.82,115.650002,115.720001,108.137138,32525600
13/11/2015,115.199997,115.57,112.269997,112.339996,104.97863,45812400
16/11/2015,111.379997,114.239998,111,114.18,106.698074,38106700
17/11/2015,114.919998,115.050003,113.32,113.690002,106.240173,27616900
18/11/2015,115.760002,117.489998,115.5,117.290001,109.604263,46674700
19/11/2015,117.639999,119.75,116.760002,118.779999,110.996635,43295800
20/11/2015,119.199997,119.919998,118.849998,119.300003,111.482559,34287100
23/11/2015,119.269997,119.730003,117.339996,117.75,110.034142,32482500
24/11/2015,117.330002,119.349998,117.120003,118.879997,111.090088,42803200
25/11/2015,119.209999,119.230003,117.919998,118.029999,110.295761,21388300
27/11/2015,118.290001,118.410004,117.599998,117.809998,110.09021,13046400
30/11/2015,117.989998,119.410004,117.75,118.300003,110.548103,39180300
01/12/2015,118.75,118.809998,116.860001,117.339996,109.650993,34852400
02/12/2015,117.339996,118.110001,116.080002,116.279999,108.660454,33386600
03/12/2015,116.550003,116.790001,114.220001,115.199997,107.65123,41569500
04/12/2015,115.290001,119.25,115.110001,119.029999,111.230263,57777000
07/12/2015,118.980003,119.860001,117.809998,118.279999,110.529411,32084200
08/12/2015,117.519997,118.599998,116.860001,118.230003,110.482658,34309500
09/12/2015,117.639999,117.690002,115.080002,115.620003,108.043701,46361400
10/12/2015,116.040001,116.940002,115.510002,116.169998,108.557663,29212700
11/12/2015,115.190002,115.389999,112.849998,113.18,105.763588,46886200
14/12/2015,112.18,112.68,109.790001,112.480003,105.109451,64318700
15/12/2015,111.940002,112.800003,110.349998,110.489998,103.24987,53323100
16/12/2015,111.07,111.989998,108.800003,111.339996,104.044151,56238500
17/12/2015,112.019997,112.25,108.980003,108.980003,101.838814,44772800
18/12/2015,108.910004,109.519997,105.809998,106.029999,99.082115,96453300
21/12/2015,107.279999,107.370003,105.57,107.330002,100.296921,47590600
22/12/2015,107.400002,107.720001,106.449997,107.230003,100.203491,32789400
23/12/2015,107.269997,108.849998,107.199997,108.610001,101.49305,32657400
24/12/2015,109,109,107.949997,108.029999,100.951057,13570400
28/12/2015,107.589996,107.690002,106.18,106.82,99.820358,26704200
29/12/2015,106.959999,109.43,106.860001,108.739998,101.614525,30931200
30/12/2015,108.580002,108.699997,107.18,107.32,100.287575,25213800
31/12/2015,107.010002,107.029999,104.82,105.260002,98.362572,40912300
04/01/2016,102.610001,105.370003,102,105.349998,98.446655,67649400
05/01/2016,105.75,105.849998,102.410004,102.709999,95.979675,55791000
06/01/2016,100.559998,102.370003,99.870003,100.699997,94.101387,68457400
07/01/2016,98.68,100.129997,96.43,96.449997,90.129868,81094400
08/01/2016,98.550003,99.110001,96.760002,96.959999,90.606438,70798000
11/01/2016,98.970001,99.059998,97.339996,98.529999,92.073563,49739400
12/01/2016,100.550003,100.690002,98.839996,99.959999,93.409874,49154200
13/01/2016,100.32,101.190002,97.300003,97.389999,91.00827,62439600
14/01/2016,97.959999,100.480003,95.739998,99.519997,92.998695,63170100
15/01/2016,96.199997,97.709999,95.360001,97.129997,90.765305,79833900
19/01/2016,98.410004,98.650002,95.5,96.660004,90.326103,53087700
20/01/2016,95.099998,98.190002,93.419998,96.790001,90.447578,72334400
21/01/2016,97.059998,97.879997,94.940002,96.300003,89.9897,52161500
22/01/2016,98.629997,101.459999,98.370003,101.419998,94.7742,65800500
25/01/2016,101.519997,101.529999,99.209999,99.440002,92.923958,51794500
26/01/2016,99.93,100.879997,98.07,99.989998,93.437889,75077000
27/01/2016,96.040001,96.629997,93.339996,93.419998,87.298416,133369700
28/01/2016,93.790001,94.519997,92.389999,94.089996,87.9245,55678800
29/01/2016,94.790001,97.339996,94.349998,97.339996,90.961533,64416500
01/02/2016,96.470001,96.709999,95.400002,96.43,90.111168,40943500
02/02/2016,95.419998,96.040001,94.279999,94.480003,88.288963,37357200
03/02/2016,95,96.839996,94.080002,96.349998,90.036423,45964300
04/02/2016,95.860001,97.330002,95.190002,96.599998,90.759865,46471700
05/02/2016,96.519997,96.919998,93.690002,94.019997,88.335838,46418100
08/02/2016,93.129997,95.699997,93.040001,95.010002,89.266014,54021400
09/02/2016,94.290001,95.940002,93.93,94.989998,89.247223,44331200
10/02/2016,95.919998,96.349998,94.099998,94.269997,88.570732,42343600
11/02/2016,93.790001,94.720001,92.589996,93.699997,88.035179,50074700
12/02/2016,94.190002,94.5,93.010002,93.989998,88.307655,40351400
16/02/2016,95.019997,96.849998,94.610001,96.639999,90.79744,49057900
17/02/2016,96.669998,98.209999,96.150002,98.120003,92.187965,44863200
18/02/2016,98.839996,98.889999,96.089996,96.260002,90.44043,39021000
19/02/2016,96,96.760002,95.800003,96.040001,90.233719,35374200
22/02/2016,96.309998,96.900002,95.919998,96.879997,91.022934,34280800
23/02/2016,96.400002,96.5,94.550003,94.690002,88.965324,31942600
24/02/2016,93.980003,96.379997,93.32,96.099998,90.290085,36255700
25/02/2016,96.050003,96.760002,95.25,96.760002,90.910202,27582700
26/02/2016,97.199997,98.019997,96.580002,96.910004,91.051132,28991100
29/02/2016,96.860001,98.230003,96.650002,96.690002,90.844444,35216300
01/03/2016,97.650002,100.769997,97.419998,100.529999,94.452271,50407100
02/03/2016,100.510002,100.889999,99.639999,100.75,94.658974,33169600
03/03/2016,100.580002,101.709999,100.449997,101.5,95.36364,36955700
04/03/2016,102.370003,103.75,101.370003,103.010002,96.782341,46055100
07/03/2016,102.389999,102.830002,100.959999,101.870003,95.711258,35828900
08/03/2016,100.779999,101.760002,100.400002,101.029999,94.92205,31561900
09/03/2016,101.309998,101.580002,100.269997,101.120003,95.006615,27201700
10/03/2016,101.410004,102.239998,100.150002,101.169998,95.053589,33513600
